pk,account_id,account_status,plan_tier,previous_plan_tier,seats,mrr_amount,arr_amount,downgrade_flag,upgrade_flag,billing_frequency,auto_renew_flag,effective_start_date,effective_end_date,current_record_flag
S-b526e3,A-9c18c4,active,Enterprise,Enterprise,11,2189,26268,false,false,annual,true,2024-09-07,2024-10-13,false
S-ed1026,A-9a532a,active,Enterprise,Enterprise,11,2189,26268,false,false,annual,true,2024-09-21,2024-09-28,false
S-dc28c6,A-e7beab,active,Enterprise,Enterprise,58,2189,26268,false,false,monthly,true,2024-01-05,2024-03-16,false
S-003fc0,A-65c341,active,Basic,Enterprise,11,2189,26268,true,false,annual,true,2024-10-03,2024-10-05,false
S-36d5c9,A-54ecc2,active,Enterprise,Enterprise,11,2189,26268,false,false,monthly,true,2023-09-16,2023-11-26,false
S-aa78ed,A-6e08f3,active,Pro,Enterprise,18,2189,26268,true,false,monthly,false,2024-02-29,2024-05-09,false
S-91ec54,A-331424,active,Pro,Enterprise,11,2189,26268,true,false,monthly,false,2024-11-04,2999-12-31,true
S-55834e,A-4437e4,active,Pro,Enterprise,4,2189,26268,true,false,annual,true,2024-08-30,2024-10-12,false
S-632acf,A-331424,active,Enterprise,Enterprise,11,2189,26268,false,false,monthly,true,2024-08-28,2024-11-04,false
S-9cd745,A-cab532,active,Enterprise,Enterprise,11,2189,26268,false,false,monthly,true,2023-07-24,2023-11-03,false
S-d3efa2,A-a1bbb6,active,Enterprise,Enterprise,11,2189,26268,false,false,monthly,true,2023-12-21,2024-02-26,false
S-ede33a,A-202b67,active,Enterprise,Enterprise,11,2189,26268,false,false,annual,true,2024-07-07,2024-07-18,false
S-92f78a,A-6e08f3,active,Enterprise,Enterprise,11,2189,26268,false,false,monthly,true,2024-02-22,2024-02-29,false
S-4893cd,A-9c18c4,active,Enterprise,Enterprise,11,2189,26268,false,false,monthly,true,2023-12-26,2024-03-03,false
S-c23126,A-a45270,active,Enterprise,Enterprise,11,2189,26268,false,false,annual,false,2024-10-31,2024-11-15,false
S-f71904,A-9a532a,active,Basic,Enterprise,62,2189,26268,true,false,monthly,true,2024-09-28,2024-10-18,false
S-163e9d,A-ccabf0,active,Enterprise,Enterprise,11,2189,26268,false,false,annual,true,2024-03-03,2024-05-21,false
S-b2d7c6,A-c9bb3e,active,Enterprise,Enterprise,28,2189,26268,false,false,monthly,true,2024-08-20,2024-09-13,false
S-658f5f,A-716841,active,Pro,Enterprise,45,2205,26460,true,false,monthly,true,2024-05-27,2024-09-20,false
S-5521a1,A-b7b7b7,active,Pro,Enterprise,45,2205,26460,true,false,annual,true,2024-11-04,2024-11-12,false
S-128f55,A-751c58,active,Pro,Enterprise,45,2205,26460,true,false,annual,true,2024-09-16,2024-09-20,false
S-cbf8e8,A-d4e0d4,active,Basic,Enterprise,117,2223,26676,true,false,monthly,true,2024-11-23,2024-11-30,false
S-6bf118,A-50f3f7,active,Basic,Enterprise,117,2223,26676,true,false,monthly,true,2024-11-06,2024-11-09,false
S-62af97,A-05f0e5,active,Pro,Enterprise,46,2254,27048,true,false,annual,false,2023-06-30,2023-10-18,false
S-c58b17,A-e1462e,active,Pro,Enterprise,46,2254,27048,true,false,annual,true,2024-07-07,2024-10-06,false
S-17bbdd,A-bcbe98,active,Pro,Enterprise,46,2254,27048,true,false,annual,true,2024-11-18,2024-11-20,false
S-c14566,A-313be3,active,Pro,Enterprise,47,2303,27636,true,false,annual,true,2023-12-11,2024-01-31,false
S-0b80b4,A-659280,active,Pro,Enterprise,47,2303,27636,true,false,annual,true,2024-02-08,2024-02-15,false
S-0eff34,A-b2225d,active,Pro,Enterprise,47,2303,27636,true,false,monthly,false,2024-08-04,2024-08-18,false
S-de3416,A-0dbdc6,active,Pro,Enterprise,47,2303,27636,true,false,annual,true,2024-12-15,2999-12-31,true
S-14d060,A-bcf664,active,Pro,Enterprise,47,2303,27636,true,false,annual,true,2024-12-12,2999-12-31,true
S-a3a1c1,A-f25509,active,Pro,Enterprise,47,2303,27636,true,false,monthly,true,2024-10-02,2024-12-26,false
S-04ec2f,A-faa28c,active,Pro,Enterprise,48,2352,28224,true,false,annual,true,2024-02-11,2024-02-15,false
S-92dbcc,A-faa28c,active,Pro,Enterprise,48,2352,28224,true,false,monthly,true,2024-12-25,2999-12-31,true
S-a80c62,A-bad8c1,active,Enterprise,Enterprise,12,2388,28656,false,false,monthly,true,2024-02-22,2024-03-21,false
S-d32441,A-781cc0,active,Enterprise,Enterprise,12,2388,28656,false,false,annual,true,2024-09-19,2024-09-24,false
S-e162d0,A-503d5a,active,Basic,Enterprise,19,2388,28656,true,false,monthly,true,2023-12-18,2024-01-24,false
S-16cf6a,A-d792a6,active,Enterprise,Enterprise,12,2388,28656,false,false,annual,true,2023-04-21,2023-05-31,false
S-20152a,A-fabe19,active,Enterprise,Enterprise,33,2388,28656,false,false,annual,false,2024-12-20,2024-12-24,false
S-d5eae3,A-e7a1e2,active,Enterprise,Enterprise,12,2388,28656,false,false,monthly,false,2024-08-09,2024-10-07,false
S-b1e72a,A-adc1f3,active,Enterprise,Enterprise,12,2388,28656,false,false,monthly,true,2024-12-12,2024-12-18,false
S-6a0399,A-df1e44,active,Enterprise,Enterprise,12,2388,28656,false,false,monthly,true,2024-09-08,2024-10-29,false
S-b5e9e7,A-e7a1e2,active,Enterprise,Enterprise,12,2388,28656,false,false,annual,true,2024-10-26,2024-10-28,false
S-1d661c,A-9c18c4,active,Enterprise,Enterprise,12,2388,28656,false,false,annual,true,2023-11-30,2023-12-15,false
S-0f569f,A-781cc0,active,Enterprise,Enterprise,12,2388,28656,false,false,monthly,true,2024-09-18,2024-09-19,false
S-ae9ce7,A-cbd1a3,active,Enterprise,Enterprise,12,2388,28656,false,false,monthly,true,2024-12-09,2024-12-16,false
S-060019,A-d535f6,active,Basic,Enterprise,19,2388,28656,true,false,annual,true,2024-10-18,2024-11-13,false
S-937207,A-8bde0c,active,Enterprise,Enterprise,12,2388,28656,false,false,monthly,true,2024-12-28,2999-12-31,true
S-873a22,A-fabe19,active,Enterprise,Enterprise,12,2388,28656,false,false,monthly,false,2024-12-16,2024-12-20,false
S-bf39f7,A-3793ee,active,Pro,Enterprise,49,2401,28812,true,false,monthly,true,2024-01-24,2024-03-13,false
S-1784ce,A-a0ca4e,active,Pro,Enterprise,49,2401,28812,true,false,annual,true,2024-09-25,2024-10-28,false
S-b1d153,A-3793ee,active,Pro,Enterprise,49,2401,28812,true,false,monthly,true,2023-11-23,2023-11-25,false
S-5d68fb,A-5f2961,active,Pro,Enterprise,49,2401,28812,true,false,annual,true,2024-12-02,2024-12-02,false
S-0da40c,A-6e7827,active,Pro,Enterprise,50,2450,29400,true,false,annual,false,2024-10-23,2024-12-19,false
S-3bb329,A-1e1b80,active,Pro,Enterprise,50,2450,29400,true,false,monthly,true,2024-07-21,2024-09-22,false
S-a9a707,A-71615e,active,Pro,Enterprise,51,2499,29988,true,false,monthly,false,2024-08-24,2024-09-21,false
S-16dc40,A-ce550d,active,Pro,Enterprise,51,2499,29988,true,false,monthly,true,2024-11-16,2024-11-24,false
S-c033fa,A-151c9a,active,Pro,Enterprise,52,2548,30576,true,false,monthly,false,2024-06-26,2999-12-31,true
S-4206eb,A-7df7a7,active,Enterprise,Enterprise,13,2587,31044,false,false,monthly,true,2023-09-07,2023-09-16,false
S-211bc2,A-3b5cd1,active,Enterprise,Enterprise,13,2587,31044,false,false,annual,false,2024-11-24,2024-12-24,false
S-c97604,A-d77f4c,active,Enterprise,Enterprise,13,2587,31044,false,false,annual,true,2024-05-04,2024-07-04,false
S-004eb4,A-ab438f,active,Enterprise,Enterprise,13,2587,31044,false,false,annual,true,2024-12-05,2024-12-11,false
S-55ef07,A-94f8c9,active,Enterprise,Enterprise,13,2587,31044,false,false,annual,true,2024-08-11,2024-10-19,false
S-456d47,A-7da956,active,Enterprise,Enterprise,13,2587,31044,false,false,monthly,true,2024-10-08,2024-10-16,false
S-b7f657,A-019782,active,Enterprise,Enterprise,13,2587,31044,false,false,annual,true,2023-08-28,2023-10-26,false
S-4d1a78,A-7dacce,active,Basic,Enterprise,49,2587,31044,true,false,monthly,true,2024-11-02,2024-11-13,false
S-e42331,A-94f8c9,active,Enterprise,Enterprise,23,2587,31044,false,false,annual,true,2024-07-25,2024-08-02,false
S-525d6b,A-94f8c9,active,Enterprise,Enterprise,13,2587,31044,false,false,monthly,true,2024-04-17,2024-06-26,false
S-2661dc,A-c37cab,active,Pro,Enterprise,20,2587,31044,true,false,monthly,true,2024-08-07,2024-08-10,false
S-85ba19,A-6965e1,active,Enterprise,Enterprise,13,2587,31044,false,false,monthly,true,2024-12-11,2024-12-12,false
S-9b623b,A-712426,active,Enterprise,Enterprise,13,2587,31044,false,false,annual,true,2024-12-08,2024-12-08,false
S-6bc703,A-c37cab,active,Enterprise,Enterprise,13,2587,31044,false,false,monthly,true,2024-08-01,2024-08-07,false
S-bb9299,A-7da956,active,Pro,Enterprise,13,2587,31044,true,false,annual,true,2024-10-16,2024-11-04,false
S-012b26,A-df1e44,active,Enterprise,Enterprise,13,2587,31044,false,false,annual,true,2024-10-29,2024-12-17,false
S-aaf847,A-ffc04f,active,Enterprise,Enterprise,13,2587,31044,false,false,monthly,false,2024-09-19,2024-10-04,false
S-f0e08e,A-69b156,active,Enterprise,Enterprise,13,2587,31044,false,false,monthly,true,2024-09-16,2024-10-06,false
S-1ff580,A-6965e1,active,Enterprise,Enterprise,13,2587,31044,false,false,monthly,false,2024-12-26,2024-12-30,false
S-0bdf55,A-7dacce,active,Enterprise,Enterprise,13,2587,31044,false,false,annual,false,2024-09-18,2024-11-02,false
S-5aaf6f,A-6965e1,active,Enterprise,Enterprise,13,2587,31044,false,false,annual,true,2024-12-12,2024-12-18,false
S-2f8d64,A-ab438f,active,Enterprise,Enterprise,13,2587,31044,false,false,annual,false,2024-11-28,2024-12-05,false
S-cfb246,A-ee42db,active,Basic,Enterprise,13,2587,31044,true,false,annual,true,2024-10-25,2024-12-22,false
S-4b9226,A-798a3f,active,Enterprise,Enterprise,13,2587,31044,false,false,monthly,false,2024-10-11,2999-12-31,true
S-3663bb,A-de24d5,active,Enterprise,Enterprise,5,2587,31044,false,false,monthly,true,2024-12-19,2024-12-26,false
S-6e4c1a,A-94f8c9,active,Enterprise,Enterprise,13,2587,31044,false,false,monthly,true,2024-08-02,2024-08-11,false
S-790762,A-ac85cd,active,Pro,Enterprise,53,2597,31164,true,false,monthly,true,2024-12-24,2024-12-26,false
S-233c23,A-39b19f,active,Pro,Enterprise,54,2646,31752,true,false,monthly,false,2024-05-11,2024-05-17,false
S-f6b264,A-4a4c2d,active,Pro,Enterprise,54,2646,31752,true,false,monthly,false,2024-02-02,2024-02-23,false
S-542c37,A-812c5b,active,Pro,Enterprise,55,2695,32340,true,false,monthly,true,2024-12-27,2999-12-31,true
S-f1fa8b,A-ffc04f,active,Pro,Enterprise,55,2695,32340,true,false,monthly,false,2024-07-31,2024-08-05,false
S-018501,A-a865bd,active,Pro,Enterprise,56,2744,32928,true,false,monthly,false,2024-09-19,2999-12-31,true
S-b45a10,A-313be3,active,Pro,Enterprise,56,2744,32928,true,false,monthly,false,2024-08-14,2024-08-25,false
S-de3170,A-98a59a,active,Pro,Enterprise,56,2744,32928,true,false,annual,true,2024-10-27,2999-12-31,true
S-8b0950,A-dfbd31,active,Enterprise,Enterprise,14,2786,33432,false,false,monthly,false,2024-02-15,2024-04-27,false
S-6b534f,A-08e34e,active,Enterprise,Enterprise,14,2786,33432,false,false,monthly,true,2024-12-31,2999-12-31,true
S-6bfd97,A-016043,active,Enterprise,Enterprise,59,2786,33432,false,false,annual,true,2024-10-16,2024-10-20,false
S-01afa4,A-a09355,active,Enterprise,Enterprise,14,2786,33432,false,false,annual,true,2024-12-05,2024-12-09,false
S-b046ad,A-462d45,active,Basic,Enterprise,61,2786,33432,true,false,monthly,true,2024-09-24,2024-11-25,false
S-683c6b,A-e36807,active,Enterprise,Enterprise,14,2786,33432,false,false,annual,true,2024-11-21,2024-12-17,false
S-358daa,A-39b19f,active,Enterprise,Enterprise,24,2786,33432,false,false,annual,true,2024-09-04,2024-10-03,false
S-f42cc4,A-f44180,active,Enterprise,Enterprise,14,2786,33432,false,false,annual,true,2023-04-10,2023-05-20,false
S-08c8e1,A-31ab9a,active,Enterprise,Enterprise,14,2786,33432,false,false,monthly,true,2024-12-10,2999-12-31,true
S-33df6f,A-0baac2,active,Enterprise,Enterprise,14,2786,33432,false,false,monthly,true,2024-12-11,2024-12-12,false
S-a53eac,A-9077b0,active,Basic,Enterprise,2,2786,33432,true,false,monthly,true,2024-11-18,2024-12-08,false
S-33df6f2,A-0baac2,churned,Enterprise,Enterprise,14,2786,33432,false,false,monthly,true,2024-12-12,2999-12-31,true
S-527b39,A-3d957b,active,Enterprise,Enterprise,14,2786,33432,false,false,monthly,true,2024-08-18,2024-08-30,false
S-c7c366,A-9208f0,active,Enterprise,Enterprise,38,2786,33432,false,false,monthly,true,2023-07-11,2023-08-28,false
S-722103,A-a09355,active,Enterprise,Enterprise,14,2786,33432,false,false,monthly,true,2024-10-27,2024-11-04,false
S-36aedb,A-2bc93d,active,Enterprise,Enterprise,14,2786,33432,false,false,annual,false,2024-09-10,2024-09-11,false
S-0eb2e0,A-970c97,active,Enterprise,Enterprise,14,2786,33432,false,false,monthly,true,2024-03-23,2024-07-13,false
S-f8d74d,A-7641d3,active,Enterprise,Enterprise,14,2786,33432,false,false,monthly,false,2024-05-21,2024-06-18,false
S-5df64f,A-684255,active,Enterprise,Enterprise,14,2786,33432,false,false,annual,true,2024-08-31,2024-09-09,false
S-b8a3b6,A-e7beab,active,Pro,Enterprise,57,2793,33516,true,false,annual,true,2024-07-24,2024-12-08,false
S-0e057d,A-cc98bc,active,Pro,Enterprise,57,2793,33516,true,false,annual,true,2023-06-27,2023-07-09,false
S-101401,A-08e34e,active,Pro,Enterprise,58,2842,34104,true,false,monthly,true,2024-12-05,2024-12-26,false
S-65ae02,A-671f31,active,Pro,Enterprise,59,2891,34692,true,false,annual,true,2024-12-14,2024-12-24,false
S-a2f231,A-1f559b,active,Pro,Enterprise,59,2891,34692,true,false,monthly,false,2024-04-21,2024-06-21,false
S-03a97f,A-f51f16,active,Pro,Enterprise,60,2940,35280,true,false,annual,true,2024-03-15,2024-04-01,false
S-1898b3,A-e1462e,active,Basic,Enterprise,28,2985,35820,true,false,annual,true,2023-07-23,2023-07-27,false
S-02a3aa,A-e2cd1b,active,Basic,Enterprise,15,2985,35820,true,false,annual,true,2024-06-24,2024-07-30,false
S-e66253,A-d5a319,active,Enterprise,Enterprise,15,2985,35820,false,false,annual,true,2024-11-19,2999-12-31,true
S-921f19,A-eb7c38,active,Pro,Enterprise,39,2985,35820,true,false,monthly,true,2024-09-16,2024-09-26,false
S-0ed0cb,A-cc102e,active,Pro,Enterprise,13,2985,35820,true,false,monthly,true,2024-12-11,2024-12-23,false
S-db7a77,A-7df7a7,active,Enterprise,Enterprise,15,2985,35820,false,false,annual,true,2023-12-13,2024-03-04,false
S-115823,A-9f0b68,active,Enterprise,Enterprise,15,2985,35820,false,false,monthly,false,2024-10-02,2024-10-08,false
S-00dea4,A-a6d261,active,Enterprise,Enterprise,15,2985,35820,false,false,monthly,true,2024-01-14,2024-02-06,false
S-2d62ad,A-dcc2f0,active,Enterprise,Enterprise,15,2985,35820,false,false,monthly,true,2023-11-29,2023-12-03,false
S-ca9532,A-309e54,active,Enterprise,Enterprise,15,2985,35820,false,false,annual,true,2024-12-14,2024-12-20,false
S-17fb4d,A-71615e,active,Enterprise,Enterprise,15,2985,35820,false,false,monthly,true,2024-07-04,2024-07-20,false
S-883efd,A-089363,active,Pro,Enterprise,2,2985,35820,true,false,monthly,true,2024-06-09,2024-06-14,false
S-b2409c,A-dcc2f0,active,Enterprise,Enterprise,15,2985,35820,false,false,monthly,true,2024-01-16,2024-03-13,false
S-11d922,A-533452,active,Enterprise,Enterprise,15,2985,35820,false,false,monthly,true,2024-11-28,2024-12-15,false
S-1d7e7f,A-d922bf,active,Enterprise,Enterprise,15,2985,35820,false,false,annual,true,2024-09-01,2024-12-10,false
S-b41269,A-e5d6ab,active,Enterprise,Enterprise,15,2985,35820,false,false,annual,true,2024-03-23,2024-06-27,false
S-1b4693,A-cd458b,active,Enterprise,Enterprise,15,2985,35820,false,false,monthly,true,2024-12-23,2024-12-26,false
S-e4b79e,A-2e3bad,active,Pro,Enterprise,61,2989,35868,true,false,annual,false,2024-01-06,2024-01-14,false
S-d2a604,A-20736a,active,Pro,Enterprise,61,2989,35868,true,false,monthly,true,2024-10-03,2024-10-13,false
S-e2c20a,A-3be56b,active,Pro,Enterprise,62,3038,36456,true,false,monthly,true,2023-12-16,2024-02-01,false
S-58ab69,A-58b9ff,active,Pro,Enterprise,63,3087,37044,true,false,monthly,true,2024-09-27,2024-10-13,false
S-96fb48,A-1f7acb,active,Pro,Enterprise,64,3136,37632,true,false,monthly,true,2024-08-27,2024-09-22,false
S-01990c,A-d62e02,active,Enterprise,Enterprise,16,3184,38208,false,false,monthly,true,2024-11-22,2024-12-02,false
S-9a08ff,A-a1bbb6,active,Enterprise,Enterprise,16,3184,38208,false,false,annual,false,2023-06-07,2023-07-06,false
S-791c64,A-a1b80b,active,Pro,Enterprise,16,3184,38208,true,false,annual,true,2024-11-07,2999-12-31,true
S-6762fa,A-40a557,active,Enterprise,Enterprise,16,3184,38208,false,false,annual,true,2024-02-12,2024-03-24,false
S-98f176,A-05d3b3,active,Basic,Enterprise,55,3184,38208,true,false,annual,true,2023-08-14,2023-09-30,false
S-5e06b2,A-5247b3,active,Pro,Enterprise,16,3184,38208,true,false,monthly,true,2024-04-17,2024-05-11,false
S-b5d3cc,A-d3c88e,active,Enterprise,Enterprise,16,3184,38208,false,false,monthly,true,2024-12-29,2999-12-31,true
S-7785af,A-a1b80b,active,Enterprise,Enterprise,16,3184,38208,false,false,monthly,false,2024-03-28,2024-04-01,false
S-e1fa5b,A-157070,active,Enterprise,Enterprise,16,3184,38208,false,false,monthly,true,2024-12-08,2024-12-18,false
S-92d873,A-e83938,active,Enterprise,Enterprise,13,3184,38208,false,false,monthly,true,2024-04-25,2024-06-26,false
S-9acc7f,A-4437e4,active,Enterprise,Enterprise,16,3184,38208,false,false,monthly,true,2024-07-10,2024-07-20,false
S-966ce7,A-a1b80b,active,Enterprise,Enterprise,16,3184,38208,false,false,annual,true,2024-04-01,2024-04-03,false
S-a94f54,A-e888d1,active,Enterprise,Enterprise,16,3184,38208,false,false,monthly,true,2023-09-04,2024-03-04,false
S-a82473,A-fda07f,active,Enterprise,Enterprise,16,3184,38208,false,false,annual,true,2024-09-12,2024-09-14,false
S-2ded36,A-a1b80b,active,Enterprise,Enterprise,16,3184,38208,false,false,annual,true,2024-09-08,2024-09-19,false
S-1ad713,A-f97b9a,active,Enterprise,Enterprise,16,3184,38208,false,false,annual,true,2024-06-19,2024-07-06,false
S-f1ffee,A-96215d,active,Enterprise,Enterprise,16,3184,38208,false,false,annual,false,2024-09-30,2024-10-13,false
S-f65381,A-118d55,active,Enterprise,Enterprise,16,3184,38208,false,false,annual,true,2024-12-02,2024-12-07,false
S-65b963,A-e888d1,active,Basic,Enterprise,22,3184,38208,true,false,monthly,true,2024-03-04,2024-03-12,false
S-e66f1a,A-fa2041,active,Basic,Enterprise,20,3184,38208,true,false,monthly,true,2024-07-16,2024-07-23,false
S-4f9730,A-8adedc,active,Enterprise,Enterprise,25,3184,38208,false,false,monthly,true,2024-07-21,2024-08-21,false
S-d7ccbd,A-db5e9e,active,Pro,Enterprise,40,3184,38208,true,false,monthly,true,2024-12-22,2024-12-28,false
S-d56460,A-d62e02,active,Enterprise,Enterprise,16,3184,38208,false,false,annual,true,2024-10-02,2024-10-11,false
S-05555d,A-4437e4,active,Enterprise,Enterprise,16,3184,38208,false,false,annual,true,2024-07-20,2024-08-15,false
S-0b7de7,A-eb7fac,active,Enterprise,Enterprise,16,3184,38208,false,false,monthly,true,2024-09-03,2024-09-19,false
S-33e4e2,A-a1b80b,active,Enterprise,Enterprise,16,3184,38208,false,false,annual,false,2024-09-19,2024-11-07,false
S-0fc72f,A-faa28c,active,Pro,Enterprise,65,3185,38220,true,false,annual,true,2024-02-23,2024-05-23,false
S-0fcf7d,A-e08cd3,active,Pro,Enterprise,67,3283,39396,true,false,annual,false,2024-11-23,2024-12-08,false
S-70c743,A-a2485e,active,Pro,Enterprise,68,3332,39984,true,false,annual,false,2024-08-17,2024-11-05,false
S-ef2990,A-76fa4d,active,Pro,Enterprise,69,3381,40572,true,false,annual,true,2024-11-29,2024-12-03,false
S-20812a,A-5a3eb9,active,Pro,Enterprise,69,3381,40572,true,false,monthly,true,2024-06-14,2024-06-19,false
S-44c2c1,A-2d1036,active,Pro,Enterprise,69,3381,40572,true,false,annual,true,2024-08-02,2024-08-25,false
S-4e3e04,A-883b7d,active,Enterprise,Enterprise,17,3383,40596,false,false,annual,false,2024-08-16,2024-08-17,false
S-ccdf41,A-94f8c9,active,Enterprise,Enterprise,17,3383,40596,false,false,monthly,true,2024-11-29,2024-12-17,false
S-f7b517,A-427b69,active,Pro,Enterprise,17,3383,40596,true,false,monthly,true,2024-12-09,2024-12-16,false
S-9dcfb5,A-7d514c,active,Enterprise,Enterprise,17,3383,40596,false,false,annual,true,2024-09-07,2024-09-08,false
S-a554da,A-712f1c,active,Enterprise,Enterprise,17,3383,40596,false,false,annual,true,2024-04-09,2024-04-19,false
S-5ddeef,A-712f1c,active,Pro,Enterprise,58,3383,40596,true,false,annual,false,2024-01-28,2024-02-09,false
S-fcab86,A-9f0b68,active,Enterprise,Enterprise,17,3383,40596,false,false,annual,true,2024-08-04,2024-08-09,false
S-dfad0a,A-7d514c,active,Basic,Enterprise,17,3383,40596,true,false,monthly,true,2024-09-08,2024-11-06,false
S-cc3f3d,A-94f8c9,active,Enterprise,Enterprise,17,3383,40596,false,false,annual,false,2024-10-19,2024-10-21,false
S-6a7c79,A-4ef964,active,Pro,Enterprise,17,3383,40596,true,false,monthly,true,2024-08-28,2024-09-06,false
S-62b93c,A-692f18,active,Enterprise,Enterprise,6,3383,40596,false,false,annual,true,2024-09-19,2024-09-27,false
S-e0075b,A-b3fe05,active,Enterprise,Enterprise,17,3383,40596,false,false,annual,true,2024-09-03,2024-10-07,false
