usage_id,account_id,subscription_key,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature
U-d72219,A-95b24a,S-2877e6,2024-02-15,feature_36,9,1323,1,false
U-e5950f,A-95b24a,S-2877e6,2024-04-02,feature_18,6,378,0,true
U-c49ffc,A-95b24a,S-2877e6,2023-08-06,feature_34,11,4906,0,true
U-b23880,A-95b24a,S-2877e6,2024-12-06,feature_26,7,1358,0,false
U-f959b5,A-95b24a,S-2877e6,2024-10-24,feature_38,4,1140,0,false
U-b7eeaa,A-95b24a,S-2877e6,2023-08-26,feature_18,11,4565,0,false
U-cccf87,A-95b24a,S-444c6a,2023-12-29,feature_26,7,2597,0,false
U-c9b84c,A-95b24a,S-444c6a,2024-07-19,feature_31,10,4890,3,false
U-87d28e,A-95b24a,S-444c6a,2023-07-26,feature_5,9,72,0,false
U-15ce1e,A-95b24a,S-444c6a,2024-08-17,feature_21,10,140,0,true
U-594c43,A-95b24a,S-799da2,2024-06-09,feature_12,15,6165,3,false
U-7b9c4d,A-95b24a,S-891976,2023-10-21,feature_1,13,936,1,false
U-f23bb0,A-95b24a,S-891976,2024-04-15,feature_22,10,2340,0,false
U-ff9558,A-95b24a,S-891976,2024-11-12,feature_38,9,3996,1,false
U-7fd7a5,A-95b24a,S-a29ba3,2024-11-13,feature_1,8,1456,2,false
U-8d8b02,A-95b24a,S-a29ba3,2023-08-10,feature_6,12,4764,0,true
U-630099,A-95b24a,S-a29ba3,2024-11-06,feature_9,8,3928,0,false
U-1b6dfb,A-95b24a,S-a29ba3,2024-02-12,feature_30,14,7294,0,false
U-3abe87,A-95b24a,S-b9ff15,2023-09-26,feature_29,11,4521,0,false
U-9ccb8e,A-95b24a,S-b9ff15,2024-05-21,feature_22,16,5232,0,false
U-b2af1f,A-95b24a,S-b9ff15,2024-03-20,feature_14,12,4368,0,false
U-2960b0,A-95b24a,S-c35f78,2023-12-05,feature_33,7,3339,2,false
U-ecd930,A-95b24a,S-c35f78,2024-10-04,feature_32,12,3348,0,false
U-4e9e4c,A-95b24a,S-c35f78,2024-12-22,feature_16,15,6255,0,false
U-3838a1,A-95b24a,S-c35f78,2023-09-12,feature_29,7,2135,6,false
U-24cb6d,A-95b24a,S-c35f78,2024-04-01,feature_10,11,3718,0,false
U-dd39df,A-96215d,S-a24db6,2024-11-19,feature_32,15,4845,0,false
U-f931c1,A-96215d,S-ccd045,2024-08-29,feature_8,8,3192,0,false
U-ffd433,A-96215d,S-ccd045,2024-09-07,feature_12,12,6240,0,false
U-978e98,A-96215d,S-cd8a6a,2024-09-09,feature_28,8,392,1,false
U-d61e81,A-96215d,S-cd8a6a,2024-08-26,feature_24,9,2493,3,false
U-bdcd29,A-96215d,S-cd8a6a,2024-12-06,feature_33,9,3834,0,false
U-9c98d8,A-96215d,S-f1ffee,2024-12-06,feature_30,7,3647,1,false
U-536899,A-96215d,S-f62f59,2024-11-14,feature_4,10,1350,0,false
U-c21655,A-96215d,S-f62f59,2024-09-09,feature_22,13,1469,0,false
U-29ff76,A-96bbc6,S-0bccd9,2024-11-05,feature_37,16,2672,0,false
U-d8ccf3,A-96bbc6,S-113e86,2024-10-20,feature_11,12,252,0,true
U-f6cd1b,A-96bbc6,S-113e86,2024-10-08,feature_32,14,1554,0,false
U-a0bbaf,A-96bbc6,S-113e86,2024-12-04,feature_22,8,2184,0,false
U-517a4a,A-96bbc6,S-15d2d2,2024-12-16,feature_31,6,2508,0,false
U-2af1c3,A-96bbc6,S-15d2d2,2024-10-27,feature_18,17,9248,0,false
U-c41fc8,A-96bbc6,S-15d2d2,2024-11-12,feature_15,15,4395,0,false
U-50c544,A-96bbc6,S-15d2d2,2024-12-03,feature_23,10,400,0,false
U-228e66,A-96bbc6,S-15d2d2,2024-09-03,feature_29,5,1820,2,false
U-8ab7ab,A-96bbc6,S-31d8aa,2024-09-27,feature_36,9,5292,0,false
U-d7b045,A-96bbc6,S-31d8aa,2024-05-27,feature_36,3,315,2,false
U-c6af9c,A-96bbc6,S-5a5bdb,2024-12-14,feature_5,10,5970,0,false
U-e47927,A-96bbc6,S-5a5bdb,2024-06-20,feature_23,7,1519,3,false
U-03890f,A-96bbc6,S-5a5bdb,2024-08-08,feature_12,10,4320,1,true
U-40743a,A-96bbc6,S-9fae95,2024-06-15,feature_13,8,2872,0,false
U-271850,A-96bbc6,S-9fae95,2024-11-09,feature_8,8,3088,1,false
U-948fc3,A-96bbc6,S-a6820d,2024-10-02,feature_9,12,3924,1,false
U-1a58c6,A-96bbc6,S-a6820d,2024-11-09,feature_5,3,198,0,false
U-82821e,A-96bbc6,S-a6820d,2024-09-10,feature_40,6,1278,0,false
U-c42ade,A-96bbc6,S-ee956d,2024-09-07,feature_16,9,117,0,false
U-62982b,A-96bbc6,S-ee956d,2024-12-26,feature_6,11,4169,0,true
U-9aff14,A-96e141,S-06fb77,2024-06-07,feature_2,12,2436,0,false
U-de8bc3,A-96e141,S-06fb77,2024-05-22,feature_5,8,408,2,false
U-4dbe5c,A-96e141,S-2d51ca,2024-10-17,feature_32,10,530,0,false
U-d7f512,A-96e141,S-2d51ca,2024-02-21,feature_21,9,630,0,false
U-cadc2e,A-96e141,S-2d51ca,2024-09-28,feature_11,10,360,0,false
U-49b775,A-96e141,S-2d51ca,2023-12-11,feature_22,7,1729,0,false
U-cfa856,A-96e141,S-2d51ca,2024-05-20,feature_3,9,2439,1,false
U-9be958,A-96e141,S-984423,2024-04-30,feature_33,13,6591,2,false
U-61c3f4,A-96e141,S-9f57f5,2024-04-04,feature_40,7,1904,0,false
U-8c975a,A-96e141,S-9f57f5,2024-07-25,feature_26,10,380,0,false
U-3ae367,A-96e141,S-9f57f5,2024-06-08,feature_36,9,2637,0,false
U-51cae8,A-96e141,S-a7ea10,2023-12-20,feature_31,8,1096,0,false
U-8f0f99,A-96e141,S-a7ea10,2024-07-01,feature_6,6,372,0,false
U-140480,A-96e141,S-a7ea10,2024-11-19,feature_32,15,3300,1,false
U-728e3b,A-96e141,S-a7ea10,2024-04-20,feature_29,12,4848,2,false
U-298ae7,A-96e141,S-ceaca8,2024-11-14,feature_14,4,92,0,false
U-ff88ac,A-96e141,S-ceaca8,2024-07-11,feature_4,11,2959,0,false
U-dddfb3,A-96e141,S-ceaca8,2024-06-16,feature_12,13,3315,3,false
U-945bbd,A-96e141,S-ceaca8,2024-05-01,feature_15,12,5688,0,false
U-124469,A-96e141,S-ceaca8,2023-12-23,feature_24,10,140,0,false
U-ae3322,A-96e141,S-ceaca8,2024-05-19,feature_7,14,4620,0,false
U-3f544a,A-96e141,S-e57fb8,2024-12-17,feature_29,8,584,0,true
U-302cbb,A-96e141,S-e57fb8,2024-10-05,feature_36,8,408,1,false
U-b9dd85,A-970c97,S-0eb2e0,2024-05-17,feature_19,7,357,0,false
U-daeb58,A-970c97,S-0eb2e0,2024-12-30,feature_2,15,7800,2,false
U-b15dfc,A-970c97,S-0eb2e0,2024-10-04,feature_5,14,3584,0,false
U-6d082c,A-970c97,S-41a4cb,2024-06-08,feature_6,11,1837,0,false
U-2cc7ce,A-970c97,S-89d586,2024-12-06,feature_15,7,3899,1,false
U-1809b1,A-970c97,S-91e96a,2024-05-05,feature_27,10,2380,0,false
U-72eb4e,A-970c97,S-9fc9f5,2024-08-05,feature_28,12,5244,1,false
U-1bc294,A-970c97,S-9fc9f5,2024-03-22,feature_40,6,2316,0,false
U-2c3e41,A-970c97,S-9fc9f5,2024-05-16,feature_27,13,5941,0,true
U-90a920,A-970c97,S-9fc9f5,2024-11-21,feature_21,9,2160,4,false
U-1e0dca,A-970c97,S-ccdc31,2024-11-13,feature_13,7,3521,0,false
U-0e1ee9,A-970c97,S-ccdc31,2024-10-03,feature_40,18,1296,0,false
U-d0985a,A-970c97,S-dfaf24,2024-07-05,feature_28,8,3208,0,false
U-af0e39,A-970c97,S-dfaf24,2024-12-26,feature_11,8,4248,0,false
U-dc3457,A-9779ad,S-0896bc,2024-05-15,feature_18,10,1770,1,false
U-330fa6,A-9779ad,S-0896bc,2024-12-20,feature_27,10,4080,0,false
U-f7ec25,A-9779ad,S-37879d,2024-06-06,feature_26,8,1888,3,false
U-6f0aaf,A-9779ad,S-5a26fc,2024-09-18,feature_31,14,2058,2,false
U-e32a01,A-9779ad,S-5a26fc,2024-10-19,feature_20,10,4800,0,false
U-443405,A-9779ad,S-5cb8a6,2024-07-11,feature_20,9,1017,0,false
U-0099f7,A-9779ad,S-5cb8a6,2024-08-30,feature_7,9,3042,0,false
U-c4cbc6,A-9779ad,S-5cb8a6,2024-11-04,feature_28,11,66,0,false
U-29371a,A-9779ad,S-655049,2024-04-08,feature_11,10,710,0,false
U-9e9d2d,A-9779ad,S-6c3700,2024-11-13,feature_22,11,1848,3,false
U-d088e7,A-9779ad,S-6c3700,2024-04-09,feature_8,8,4400,0,false
U-a569d1,A-9779ad,S-6c3700,2024-11-17,feature_25,18,1512,0,false
U-50a781,A-9779ad,S-79bf38,2024-07-24,feature_26,5,1730,0,false
U-ee1978,A-9779ad,S-bf9e6d,2024-04-23,feature_1,12,6000,0,false
U-2dbf8b,A-9779ad,S-bf9e6d,2024-05-01,feature_6,9,1485,0,false
U-cfe4da,A-977ca0,S-016b5f,2024-06-25,feature_20,12,3120,0,false
U-2e5289,A-977ca0,S-016b5f,2024-01-12,feature_20,7,1554,2,false
U-85168e,A-977ca0,S-016b5f,2023-03-03,feature_15,6,2244,3,false
U-ad1835,A-977ca0,S-016b5f,2024-01-12,feature_19,12,1884,1,false
U-e36b79,A-977ca0,S-016b5f,2023-12-22,feature_24,9,3996,0,false
U-3e680e,A-977ca0,S-1f9da0,2024-08-09,feature_36,14,2786,1,false
U-fdd96f,A-977ca0,S-1f9da0,2024-10-01,feature_13,13,2639,0,false
U-61f2b1,A-977ca0,S-1f9da0,2024-08-20,feature_36,11,902,0,false
U-5f64fc,A-977ca0,S-1f9da0,2024-10-30,feature_11,18,5382,0,false
U-7092bd,A-977ca0,S-1f9da0,2023-09-27,feature_18,13,4342,0,true
U-c73ce2,A-977ca0,S-30e0c1,2023-12-11,feature_2,8,1544,0,false
U-554482,A-977ca0,S-30e0c1,2024-06-15,feature_29,10,5530,1,false
U-18a601,A-977ca0,S-4d8a27,2024-08-24,feature_38,12,192,0,false
U-e7fed1,A-977ca0,S-4d8a27,2023-03-29,feature_28,9,2808,2,false
U-cea1e9,A-977ca0,S-4d8a27,2024-05-19,feature_18,14,3150,0,false
U-d9379d,A-977ca0,S-4d8a27,2023-12-18,feature_12,6,3030,1,true
U-17d0b5,A-977ca0,S-4d8a27,2023-08-26,feature_21,14,700,0,true
U-023234,A-977ca0,S-5d0af1,2024-08-23,feature_8,10,4180,0,false
U-816f9d,A-977ca0,S-5d0af1,2024-11-13,feature_24,9,4842,0,false
U-de6abc,A-977ca0,S-5d0af1,2024-11-02,feature_39,6,1602,0,true
U-e76a31,A-977ca0,S-5d0af1,2024-08-24,feature_9,15,2895,0,false
U-746b7a,A-977ca0,S-5d0af1,2024-04-29,feature_37,5,2410,0,false
U-fa6dc5,A-977ca0,S-5d0af1,2024-10-23,feature_9,6,3024,0,false
U-a6bb61,A-977ca0,S-5d0af1,2024-03-01,feature_15,12,3324,1,false
U-edf33f,A-977ca0,S-5d0af1,2024-02-15,feature_9,7,3066,0,true
U-000256,A-977ca0,S-627697,2023-05-03,feature_5,12,3252,0,false
U-b98617,A-977ca0,S-627697,2024-10-28,feature_23,14,7784,1,false
U-fe8491,A-977ca0,S-627697,2023-11-09,feature_37,12,1056,0,false
U-2255ed,A-977ca0,S-627697,2023-09-17,feature_18,10,3900,1,false
U-69fedc,A-977ca0,S-627697,2023-07-15,feature_27,13,2158,0,false
U-f171f9,A-977ca0,S-6c1ca5,2023-10-08,feature_27,12,2712,0,false
U-96a14a,A-977ca0,S-9fa738,2023-10-07,feature_4,7,2548,0,true
U-5e7a5d,A-977ca0,S-9fa738,2023-06-28,feature_25,12,468,0,true
U-a1f14f,A-977ca0,S-9fa738,2023-08-01,feature_2,14,266,0,false
U-4a23aa,A-977ca0,S-9fa738,2023-09-27,feature_35,15,2925,2,false
U-4850de,A-977ca0,S-b608f5,2023-06-04,feature_13,9,4518,0,false
U-baa225,A-977ca0,S-b608f5,2024-03-29,feature_32,8,896,0,false
U-e1779b,A-977ca0,S-b608f5,2023-04-18,feature_22,7,2681,0,false
U-846ea7,A-977ca0,S-b608f5,2024-01-30,feature_22,7,2072,1,false
U-ffeabf,A-977ca0,S-b608f5,2023-06-21,feature_29,10,400,1,false
U-b2d898,A-977ca0,S-b608f5,2023-12-20,feature_8,9,5310,0,false
U-93880e,A-977ca0,S-dad08c,2023-07-25,feature_7,6,2538,0,false
U-c856c1,A-977ca0,S-dad08c,2023-08-07,feature_22,8,2304,4,false
U-75d431,A-977ca0,S-dad08c,2024-07-21,feature_33,10,1350,0,false
U-91eedb,A-977ca0,S-dad08c,2024-03-05,feature_27,16,5616,0,false
U-d9fb13,A-977ca0,S-dad08c,2024-01-23,feature_2,13,689,0,true
U-1cf9e3,A-977ca0,S-dad08c,2023-10-23,feature_26,8,2056,0,false
U-1453d2,A-977ca0,S-dad08c,2024-07-31,feature_16,13,6045,0,false
U-ff2e6a,A-977ca0,S-dfbd79,2024-09-15,feature_25,6,648,0,false
U-d44fd9,A-977ca0,S-dfbd79,2023-03-25,feature_27,9,450,2,false
U-885496,A-977ca0,S-dfbd79,2023-05-28,feature_6,4,1616,0,false
U-93070a,A-977ca0,S-dfbd79,2023-09-10,feature_10,8,2400,0,false
U-3a0416,A-977ca0,S-dfbd79,2023-03-16,feature_1,9,3825,0,false
U-3c6941,A-977ca0,S-e31e0c,2024-04-28,feature_5,9,594,2,true
U-387d68,A-977ca0,S-e31e0c,2023-04-01,feature_14,15,6990,0,false
U-359ebb,A-977ca0,S-e31e0c,2023-12-10,feature_10,16,1584,3,false
U-1b25d7,A-977ca0,S-e31e0c,2023-07-21,feature_34,8,712,0,false
U-8a81f1,A-977ca0,S-e31e0c,2023-10-06,feature_3,14,4564,0,false
U-f0d212,A-977ca0,S-e31e0c,2024-02-29,feature_30,12,3624,1,false
U-27a39b,A-977ca0,S-e746d2,2024-08-28,feature_35,11,1749,0,false
U-b717aa,A-977ca0,S-e746d2,2023-11-02,feature_11,11,583,0,false
U-7a67f0,A-977ca0,S-ea5984,2023-05-18,feature_13,17,4148,1,false
U-4fcb00,A-977ca0,S-ea5984,2024-05-16,feature_19,8,624,1,false
U-94f9cf,A-977ca0,S-ea5984,2023-07-27,feature_21,6,2958,0,false
U-b3c316,A-977ca0,S-ee3fa2,2024-10-08,feature_1,16,1840,0,true
U-a1aa74,A-977ca0,S-ee3fa2,2024-03-07,feature_32,7,2597,2,false
U-6abdfb,A-977ca0,S-f29976,2024-10-26,feature_20,10,4960,0,true
U-c705e0,A-977ca0,S-f29976,2023-10-16,feature_20,16,5040,0,false
U-6bb057,A-977ca0,S-f29976,2024-09-21,feature_30,10,2270,0,false
U-bac49f,A-977ca0,S-f29976,2024-11-22,feature_29,10,3240,0,false
U-0829cb,A-977ca0,S-f29976,2024-05-16,feature_9,17,1309,0,true
U-75f265,A-977ca0,S-f29976,2023-07-30,feature_35,16,7648,0,false
U-ac0862,A-98a59a,S-095083,2024-07-27,feature_32,14,4326,0,false
U-f986e3,A-98a59a,S-2bc860,2024-06-04,feature_35,11,2508,0,true
U-27302a,A-98a59a,S-2bc860,2024-08-10,feature_36,6,792,0,false
U-708b51,A-98a59a,S-2bc860,2024-03-09,feature_24,8,552,0,false
U-d9223e,A-98a59a,S-2bc860,2024-02-17,feature_1,9,4860,0,false
U-ac2f4b,A-98a59a,S-390955,2023-12-10,feature_38,6,2088,4,true
U-43b923,A-98a59a,S-390955,2024-05-08,feature_14,12,5688,3,false
U-89d40d,A-98a59a,S-390955,2024-06-26,feature_36,9,3888,0,true
U-182bff,A-98a59a,S-390955,2024-07-21,feature_21,11,6391,0,false
U-bacea3,A-98a59a,S-3b5458,2024-03-11,feature_32,8,1024,0,false
U-e13d6f,A-98a59a,S-3b5458,2024-05-15,feature_31,10,1560,0,false
U-4cebe0,A-98a59a,S-3b5458,2023-09-03,feature_3,7,539,0,false
U-a6c63a,A-98a59a,S-4faeb9,2024-03-05,feature_7,5,1880,0,false
U-8ee010,A-98a59a,S-4faeb9,2023-11-14,feature_20,10,1220,0,false
U-200eb9,A-98a59a,S-4faeb9,2024-01-18,feature_21,13,6994,0,false
U-719d46,A-98a59a,S-518ce3,2024-06-05,feature_37,20,820,0,false
U-c819d2,A-98a59a,S-518ce3,2024-07-03,feature_29,11,2068,0,false
U-55d462,A-98a59a,S-518ce3,2024-05-05,feature_11,10,1630,0,true
U-9e762c,A-98a59a,S-518ce3,2024-07-05,feature_12,8,1760,0,true
U-25ebd8,A-98a59a,S-518ce3,2023-11-17,feature_6,14,4354,0,false
U-b5ed24,A-98a59a,S-a610f6,2024-01-10,feature_26,8,1400,0,false
U-8a7e60,A-98a59a,S-a610f6,2023-10-31,feature_18,11,2387,0,false
U-589e76,A-98a59a,S-a610f6,2024-10-24,feature_28,10,5060,0,false
U-0e26b0,A-98a59a,S-b0ed51,2024-11-12,feature_40,13,3848,0,true
U-8a2722,A-98a59a,S-b0ed51,2024-07-06,feature_33,10,5250,0,false
U-50b7bb,A-98a59a,S-b0ed51,2024-04-02,feature_17,13,3978,0,false
U-3857e0,A-98a59a,S-b0ed51,2023-11-23,feature_22,7,1323,0,false
U-41173b,A-98a59a,S-cd3a01,2024-12-31,feature_32,12,6120,0,false
U-d634cc,A-98a59a,S-cd3a01,2023-10-25,feature_1,11,495,0,true
U-b07adf,A-98a59a,S-de3170,2024-10-04,feature_21,15,2595,0,false
U-6de406,A-98a59a,S-de3170,2023-12-07,feature_18,11,1199,1,false
U-5aa9ab,A-993085,S-0455a5,2024-01-17,feature_6,9,387,0,false
U-a6092c,A-993085,S-0455a5,2024-08-11,feature_4,7,336,0,true
U-7cc571,A-993085,S-0455a5,2023-09-15,feature_1,10,730,4,false
U-2087c7,A-993085,S-0d93fe,2024-08-06,feature_19,12,3840,0,false
U-f98aca,A-993085,S-0d93fe,2023-09-20,feature_3,10,3320,1,false
U-55f9ed,A-993085,S-0d93fe,2023-09-14,feature_12,12,324,0,false
U-333f12,A-993085,S-0d93fe,2024-11-08,feature_14,4,1596,0,false
U-e4c673,A-993085,S-0d93fe,2024-05-27,feature_1,11,187,0,false
U-2d2f1c,A-993085,S-22f848,2023-10-06,feature_27,12,3000,0,false
U-314bbf,A-993085,S-22f848,2024-07-31,feature_21,12,6396,0,false
U-de459b,A-993085,S-22f848,2024-05-06,feature_16,8,3856,0,false
U-455240,A-993085,S-22f848,2023-09-04,feature_38,11,2695,1,false
U-227e24,A-993085,S-22f848,2024-10-31,feature_7,14,4256,0,false
U-8f49f6,A-993085,S-408c2f,2023-08-24,feature_27,8,1184,0,false
U-d3c4e9,A-993085,S-408c2f,2024-09-03,feature_31,7,4053,4,false
U-f59e44,A-993085,S-41bb1b,2024-07-07,feature_1,11,4884,0,false
U-a1391e,A-993085,S-41bb1b,2023-10-24,feature_17,2,314,0,false
U-377e86,A-993085,S-44ed0c,2023-08-18,feature_5,7,2058,0,false
U-2225d6,A-993085,S-532e80,2024-09-14,feature_3,8,248,1,false
U-d03acc,A-993085,S-532e80,2024-02-22,feature_5,5,115,0,false
U-141259,A-993085,S-53d6be,2024-08-13,feature_16,8,2032,0,false
U-b08799,A-993085,S-648e54,2024-08-18,feature_8,14,308,0,true
U-22d352,A-993085,S-73a4e4,2023-09-25,feature_23,10,5100,2,false
U-8bf681,A-993085,S-73a4e4,2024-01-27,feature_30,12,5412,0,true
U-98ffa9,A-993085,S-73a4e4,2023-10-18,feature_26,9,5247,0,false
U-3f196e,A-993085,S-907e70,2024-06-13,feature_34,12,816,0,false
U-d1e95f,A-993085,S-907e70,2024-08-17,feature_19,9,1026,2,false
U-6829bc,A-993085,S-907e70,2023-12-29,feature_15,13,1131,0,false
U-f1c1ad,A-993085,S-a80511,2023-08-25,feature_33,12,6960,0,true
U-4e2bb9,A-993085,S-a80511,2023-08-21,feature_36,12,3216,2,false
U-be6756,A-993085,S-a80511,2024-04-28,feature_24,8,872,0,false
U-429433,A-993085,S-a80511,2024-10-18,feature_2,9,2646,1,true
U-d38ce4,A-993085,S-b76de2,2023-10-29,feature_6,13,2834,0,false
U-3ed96a,A-993085,S-b76de2,2024-03-25,feature_30,8,4600,1,false
U-6e8bc6,A-993085,S-b76de2,2023-11-02,feature_16,8,1304,0,false
U-9fe300,A-993085,S-d74a31,2024-04-12,feature_17,15,8055,2,false
U-e9f52f,A-993085,S-d74a31,2024-09-14,feature_36,9,3303,2,false
U-5ce51f,A-993085,S-d74a31,2023-10-22,feature_27,5,2165,0,false
U-89bcee,A-993085,S-d74a31,2024-04-12,feature_5,9,1197,0,true
U-b34125,A-993085,S-f5bef8,2024-05-31,feature_35,11,5412,0,false
U-0d352a,A-993085,S-f5bef8,2024-08-07,feature_15,5,1895,0,false
U-5c0102,A-993085,S-f5bef8,2024-02-22,feature_16,7,2338,5,false
U-e72e9d,A-993085,S-f5bef8,2024-09-19,feature_28,9,2862,2,false
U-92f876,A-993085,S-f5bef8,2024-04-26,feature_24,9,171,0,false
U-dfc8b7,A-993085,S-f5bef8,2024-07-23,feature_9,6,1794,0,false
U-087bd3,A-993085,S-f5bef8,2023-12-06,feature_40,7,3381,0,false
U-a291a1,A-9a532a,S-2ccc04,2024-10-21,feature_4,16,3744,0,false
U-197e0e,A-9a532a,S-2ccc04,2024-10-17,feature_28,14,7560,1,false
U-3bd08b,A-9affe6,S-01daf5,2024-01-11,feature_40,13,5408,0,false
U-bbbf33,A-9affe6,S-01daf5,2023-08-25,feature_26,9,1674,0,false
U-bec0d6,A-9affe6,S-01daf5,2023-09-08,feature_8,13,5681,1,false
U-eb6828,A-9affe6,S-01daf5,2024-12-19,feature_2,16,3040,0,false
U-3d35fa,A-9affe6,S-01daf5,2023-11-23,feature_4,8,1304,0,false
U-eb759d,A-9affe6,S-01daf5,2023-12-01,feature_7,9,837,0,true
U-0f202e,A-9affe6,S-021ca9,2023-05-03,feature_8,7,3143,0,true
U-486860,A-9affe6,S-021ca9,2024-12-17,feature_16,14,6188,0,false
U-fe21f5,A-9affe6,S-021ca9,2024-04-13,feature_14,11,4939,0,false
U-5ed9c0,A-9affe6,S-025bea,2023-11-24,feature_1,7,1841,0,false
U-5fbcde,A-9affe6,S-025bea,2024-10-11,feature_4,5,2160,0,false
U-e43fe7,A-9affe6,S-025bea,2023-12-10,feature_17,7,2079,0,false
U-9e92ec,A-9affe6,S-025bea,2024-02-02,feature_19,13,5993,0,false
U-a7bc42,A-9affe6,S-025bea,2023-05-19,feature_5,14,5964,0,false
U-11f5ac,A-9affe6,S-025bea,2024-07-31,feature_11,9,1737,0,false
U-7b035a,A-9affe6,S-0fc73c,2024-01-08,feature_31,13,1105,0,true
U-fba4a9,A-9affe6,S-0fc73c,2023-05-20,feature_26,9,1926,0,false
U-d85a05,A-9affe6,S-0fc73c,2023-04-06,feature_15,6,1884,1,false
U-84dd0b,A-9affe6,S-0fc73c,2024-12-31,feature_5,10,3160,1,false
U-0900e9,A-9affe6,S-14f39f,2023-09-14,feature_9,15,3570,0,false
U-ef2803,A-9affe6,S-14f39f,2024-07-27,feature_19,9,2637,0,false
U-74beb2,A-9affe6,S-14f39f,2023-12-17,feature_33,14,6496,0,false
U-e128ad,A-9affe6,S-14f39f,2023-07-19,feature_17,10,930,0,false
U-150837,A-9affe6,S-14f39f,2024-03-24,feature_17,10,2250,1,false
U-6900b8,A-9affe6,S-6732ff,2024-07-10,feature_11,17,7446,0,false
U-64baa4,A-9affe6,S-6732ff,2023-12-31,feature_12,11,99,1,false
U-0fce7c,A-9affe6,S-6732ff,2024-04-10,feature_30,6,552,0,false
U-c4a9f5,A-9affe6,S-6732ff,2024-02-09,feature_24,12,2364,0,false
U-907fcf,A-9affe6,S-6732ff,2024-06-05,feature_18,7,3934,0,false
U-8fbbfd,A-9affe6,S-6732ff,2023-10-10,feature_29,12,648,0,false
U-d4ca26,A-9affe6,S-869430,2023-06-17,feature_9,12,576,0,false
U-683c96,A-9affe6,S-9c5590,2024-04-21,feature_29,6,2892,0,false
U-02607a,A-9affe6,S-9c5590,2023-10-28,feature_16,18,7002,1,false
U-3ae3cd,A-9affe6,S-c2a6cb,2023-08-09,feature_4,14,6986,0,false
U-647f1b,A-9affe6,S-c2a6cb,2024-07-06,feature_36,5,2180,3,false
U-676613,A-9affe6,S-e0a991,2023-09-08,feature_15,8,1696,0,false
U-c618af,A-9affe6,S-e0a991,2023-06-15,feature_3,11,5423,0,false
U-fcc175,A-9affe6,S-e0a991,2023-04-18,feature_16,12,5028,0,false
U-58a4a5,A-9affe6,S-e7f571,2023-11-30,feature_14,5,1555,3,false
U-1a90ba,A-9affe6,S-e7f571,2024-10-10,feature_33,10,1090,0,false
U-26a548,A-9affe6,S-e7f571,2024-12-25,feature_34,13,390,0,false
U-ec1beb,A-9affe6,S-e7f571,2023-07-29,feature_2,9,5058,2,false
U-489619,A-9b9fe9,S-0f6f44,2024-11-30,feature_25,8,2448,3,false
U-675aae,A-9b9fe9,S-0f6f44,2024-07-08,feature_19,13,2457,3,false
U-ce60c8,A-9b9fe9,S-0f6f44,2024-06-08,feature_24,4,1320,0,false
U-8cf10a,A-9b9fe9,S-0f6f44,2024-09-20,feature_29,11,594,0,false
U-0f02c3,A-9b9fe9,S-1712e6,2024-12-01,feature_12,9,3816,0,false
U-14af00,A-9b9fe9,S-1712e6,2024-08-14,feature_1,7,2485,0,false
U-f89136,A-9b9fe9,S-1712e6,2024-10-23,feature_40,7,833,2,false
U-12490f,A-9b9fe9,S-1712e6,2024-11-05,feature_4,15,6225,0,false
U-20beb4,A-9b9fe9,S-1712e6,2023-12-12,feature_37,12,1500,0,false
U-b2a53c,A-9b9fe9,S-1e8910,2023-12-20,feature_29,9,2583,0,false
U-46d782,A-9b9fe9,S-1e8910,2024-05-09,feature_13,18,900,2,false
U-da9a5f,A-9b9fe9,S-1e8910,2024-03-18,feature_8,14,7364,0,false
U-ef1c6f,A-9b9fe9,S-1e8910,2023-10-20,feature_8,10,4810,0,false
U-efda3a,A-9b9fe9,S-23ccf4,2024-09-19,feature_7,6,3054,0,false
U-4e07d4,A-9b9fe9,S-23ccf4,2024-08-19,feature_29,9,1791,0,false
U-59cd63,A-9b9fe9,S-23ccf4,2024-03-20,feature_5,14,1624,0,false
U-329f42,A-9b9fe9,S-23ccf4,2023-11-25,feature_33,13,7345,0,false
U-f4029f,A-9b9fe9,S-23ccf4,2024-04-28,feature_24,15,3195,0,false
U-c804ab,A-9b9fe9,S-23ccf4,2024-03-04,feature_24,16,880,0,false
U-1133f8,A-9b9fe9,S-23ccf4,2024-02-07,feature_27,7,1659,0,false
U-97d978,A-9b9fe9,S-4bfe7b,2024-04-18,feature_28,10,5340,0,false
U-e222d9,A-9b9fe9,S-4bfe7b,2024-01-27,feature_36,6,3540,0,false
U-bb6e45,A-9b9fe9,S-4bfe7b,2024-10-06,feature_29,9,1863,0,false
U-ff311e,A-9b9fe9,S-5fe3e5,2024-07-22,feature_30,8,2576,0,false
U-993bd7,A-9b9fe9,S-7bd2d7,2024-12-10,feature_30,10,1160,0,false
U-c3b251,A-9b9fe9,S-7bd2d7,2024-05-23,feature_13,8,2904,5,false
U-184873,A-9b9fe9,S-7bd2d7,2024-03-19,feature_15,9,4140,0,false
U-486b93,A-9b9fe9,S-7bd2d7,2024-12-11,feature_12,12,4464,0,false
U-fedcdc,A-9b9fe9,S-8eff6d,2024-05-14,feature_32,8,1272,0,false
