reporting_month,account_id,account_status,plan_tier,mrr_amount,usage_flag
2023-09-01,A-94d3da,trial,Pro,0,true
2023-10-01,A-94d3da,trial,Pro,0,true
2023-11-01,A-94d3da,trial,Pro,0,false
2023-12-01,A-94d3da,active,Basic,779,true
2024-01-01,A-94d3da,active,Basic,779,true
2024-02-01,A-94d3da,active,Basic,779,true
2024-03-01,A-94d3da,trial,Pro,0,true
2024-04-01,A-94d3da,trial,Pro,0,true
2024-05-01,A-94d3da,trial,Pro,0,false
2024-06-01,A-94d3da,trial,Pro,0,true
2024-07-01,A-94d3da,trial,Pro,0,true
2024-08-01,A-94d3da,trial,Basic,0,false
2024-09-01,A-94d3da,active,Enterprise,8159,true
2024-10-01,A-94d3da,active,Basic,779,true
2024-11-01,A-94d3da,active,Basic,779,true
2024-12-01,A-94d3da,active,Basic,779,true
2024-04-01,A-94f8c9,active,Enterprise,2587,true
2024-05-01,A-94f8c9,active,Enterprise,2587,true
2024-06-01,A-94f8c9,trial,Basic,0,true
2024-07-01,A-94f8c9,active,Enterprise,2587,true
2024-08-01,A-94f8c9,active,Enterprise,2587,true
2024-09-01,A-94f8c9,active,Enterprise,2587,true
2024-10-01,A-94f8c9,active,Basic,247,true
2024-11-01,A-94f8c9,active,Enterprise,3383,true
2024-12-01,A-94f8c9,active,Enterprise,2587,true
2024-12-01,A-956988,active,Enterprise,6368,true
2023-07-01,A-95b24a,active,Basic,722,true
2023-08-01,A-95b24a,active,Basic,722,true
2023-09-01,A-95b24a,active,Basic,722,true
2023-10-01,A-95b24a,active,Enterprise,7562,true
2023-11-01,A-95b24a,active,Enterprise,7562,false
2023-12-01,A-95b24a,active,Basic,722,true
2024-01-01,A-95b24a,active,Enterprise,8557,true
2024-02-01,A-95b24a,active,Enterprise,8557,true
2024-03-01,A-95b24a,active,Enterprise,8557,true
2024-04-01,A-95b24a,active,Enterprise,8557,true
2024-05-01,A-95b24a,active,Enterprise,8557,true
2024-06-01,A-95b24a,active,Enterprise,1862,true
2024-07-01,A-95b24a,active,Enterprise,1862,true
2024-08-01,A-95b24a,active,Enterprise,1862,true
2024-09-01,A-95b24a,active,Basic,722,true
2024-10-01,A-95b24a,active,Pro,722,true
2024-11-01,A-95b24a,active,Pro,722,true
2024-12-01,A-95b24a,active,Pro,722,true
2024-08-01,A-96215d,active,Enterprise,1990,true
2024-09-01,A-96215d,active,Enterprise,3184,true
2024-10-01,A-96215d,active,Pro,1029,false
2024-11-01,A-96215d,active,Pro,490,true
2024-12-01,A-96215d,active,Pro,490,true
2024-05-01,A-96bbc6,active,Pro,1911,true
2024-06-01,A-96bbc6,active,Enterprise,7761,true
2024-07-01,A-96bbc6,active,Enterprise,7761,false
2024-08-01,A-96bbc6,active,Enterprise,7761,true
2024-09-01,A-96bbc6,active,Pro,3136,true
2024-10-01,A-96bbc6,active,Pro,3136,true
2024-11-01,A-96bbc6,active,Pro,3136,true
2024-12-01,A-96bbc6,active,Basic,741,true
2023-10-01,A-96e141,trial,Enterprise,0,false
2023-11-01,A-96e141,trial,Enterprise,0,false
2023-12-01,A-96e141,active,Pro,1568,true
2024-01-01,A-96e141,active,Pro,1568,false
2024-02-01,A-96e141,active,Pro,1568,true
2024-03-01,A-96e141,active,Pro,1078,false
2024-04-01,A-96e141,active,Pro,1078,true
2024-05-01,A-96e141,active,Enterprise,2786,true
2024-06-01,A-96e141,active,Enterprise,2786,true
2024-07-01,A-96e141,active,Enterprise,2786,true
2024-08-01,A-96e141,active,Enterprise,4975,false
2024-09-01,A-96e141,active,Enterprise,4975,true
2024-10-01,A-96e141,active,Enterprise,4975,true
2024-11-01,A-96e141,active,Enterprise,4975,true
2024-12-01,A-96e141,active,Enterprise,4975,true
2024-03-01,A-970c97,active,Enterprise,2786,true
2024-04-01,A-970c97,active,Enterprise,2786,false
2024-05-01,A-970c97,active,Enterprise,2786,true
2024-06-01,A-970c97,active,Enterprise,2786,true
2024-07-01,A-970c97,active,Enterprise,5572,true
2024-08-01,A-970c97,active,Enterprise,5572,true
2024-09-01,A-970c97,active,Enterprise,5572,false
2024-10-01,A-970c97,active,Enterprise,5572,true
2024-11-01,A-970c97,active,Pro,686,true
2024-12-01,A-970c97,active,Pro,931,true
2024-04-01,A-9779ad,active,Enterprise,7960,true
2024-05-01,A-9779ad,active,Enterprise,7960,true
2024-06-01,A-9779ad,active,Enterprise,7960,true
2024-07-01,A-9779ad,active,Enterprise,7960,true
2024-08-01,A-9779ad,active,Pro,1960,true
2024-09-01,A-9779ad,active,Pro,1960,true
2024-10-01,A-9779ad,active,Basic,7960,true
2024-11-01,A-9779ad,active,Basic,7960,true
2024-12-01,A-9779ad,active,Enterprise,7960,true
2023-02-01,A-977ca0,active,Enterprise,1194,false
2023-03-01,A-977ca0,active,Basic,494,true
2023-04-01,A-977ca0,active,Pro,833,true
2023-05-01,A-977ca0,active,Pro,833,true
2023-06-01,A-977ca0,active,Pro,833,true
2023-07-01,A-977ca0,active,Pro,833,true
2023-08-01,A-977ca0,active,Enterprise,18109,true
2023-09-01,A-977ca0,active,Enterprise,18109,true
2023-10-01,A-977ca0,active,Basic,209,true
2023-11-01,A-977ca0,active,Basic,209,true
2023-12-01,A-977ca0,active,Basic,209,true
2024-01-01,A-977ca0,active,Basic,114,true
2024-02-01,A-977ca0,active,Basic,114,true
2024-03-01,A-977ca0,active,Pro,294,true
2024-04-01,A-977ca0,trial,Pro,0,true
2024-05-01,A-977ca0,trial,Pro,0,true
2024-06-01,A-977ca0,trial,Pro,0,true
2024-07-01,A-977ca0,active,Pro,1519,true
2024-08-01,A-977ca0,active,Pro,1715,true
2024-09-01,A-977ca0,active,Pro,1715,true
2024-10-01,A-977ca0,active,Pro,1715,true
2024-11-01,A-977ca0,churned,Pro,686,true
2024-12-01,A-977ca0,active,Pro,686,false
2023-09-01,A-98a59a,active,Basic,1064,true
2023-10-01,A-98a59a,active,Basic,1064,true
2023-11-01,A-98a59a,active,Basic,1064,true
2023-12-01,A-98a59a,active,Basic,1064,true
2024-01-01,A-98a59a,active,Basic,1064,true
2024-02-01,A-98a59a,active,Pro,2744,true
2024-03-01,A-98a59a,active,Pro,2744,true
2024-04-01,A-98a59a,active,Pro,2744,true
2024-05-01,A-98a59a,active,Basic,1064,true
2024-06-01,A-98a59a,active,Basic,1064,true
2024-07-01,A-98a59a,active,Basic,1064,true
2024-08-01,A-98a59a,active,Enterprise,11144,true
2024-09-01,A-98a59a,active,Enterprise,11144,false
2024-10-01,A-98a59a,active,Pro,2744,true
2024-11-01,A-98a59a,active,Pro,2744,true
2024-12-01,A-98a59a,active,Pro,2744,true
2023-08-01,A-993085,active,Pro,1519,true
2023-09-01,A-993085,active,Enterprise,6169,true
2023-10-01,A-993085,active,Enterprise,6169,true
2023-11-01,A-993085,active,Basic,589,true
2023-12-01,A-993085,active,Basic,589,true
2024-01-01,A-993085,active,Basic,589,true
2024-02-01,A-993085,active,Basic,589,true
2024-03-01,A-993085,active,Basic,589,true
2024-04-01,A-993085,active,Basic,589,true
2024-05-01,A-993085,active,Enterprise,589,true
2024-06-01,A-993085,active,Pro,1519,true
2024-07-01,A-993085,active,Pro,1519,true
2024-08-01,A-993085,active,Basic,589,true
2024-09-01,A-993085,active,Pro,1617,true
2024-10-01,A-993085,active,Enterprise,8358,true
2024-11-01,A-993085,churned,Enterprise,8358,true
2024-12-01,A-993085,churned,Enterprise,8358,false
2024-08-01,A-9a532a,active,Enterprise,6567,false
2024-09-01,A-9a532a,active,Basic,2189,false
2024-10-01,A-9a532a,active,Enterprise,2189,true
2024-11-01,A-9a532a,active,Enterprise,2189,false
2024-12-01,A-9a532a,active,Enterprise,2189,false
2023-04-01,A-9affe6,active,Enterprise,1393,true
2023-05-01,A-9affe6,active,Enterprise,1393,true
2023-06-01,A-9affe6,active,Basic,133,true
2023-07-01,A-9affe6,active,Basic,133,true
2023-08-01,A-9affe6,active,Basic,133,true
2023-09-01,A-9affe6,active,Basic,1064,true
2023-10-01,A-9affe6,active,Enterprise,1393,true
2023-11-01,A-9affe6,active,Pro,1176,true
2023-12-01,A-9affe6,active,Pro,1176,true
2024-01-01,A-9affe6,active,Pro,1176,true
2024-02-01,A-9affe6,active,Pro,1421,true
2024-03-01,A-9affe6,active,Pro,1421,true
2024-04-01,A-9affe6,active,Pro,1421,true
2024-05-01,A-9affe6,active,Pro,1421,false
2024-06-01,A-9affe6,active,Pro,833,true
2024-07-01,A-9affe6,active,Pro,833,true
2024-08-01,A-9affe6,active,Pro,833,false
2024-09-01,A-9affe6,active,Pro,833,false
2024-10-01,A-9affe6,active,Basic,342,true
2024-11-01,A-9affe6,active,Pro,1127,false
2024-12-01,A-9affe6,active,Pro,1127,true
2023-10-01,A-9b9fe9,trial,Basic,0,true
2023-11-01,A-9b9fe9,active,Enterprise,995,true
2023-12-01,A-9b9fe9,active,Pro,245,true
2024-01-01,A-9b9fe9,active,Pro,1176,true
2024-02-01,A-9b9fe9,active,Pro,1176,true
2024-03-01,A-9b9fe9,active,Pro,1176,true
2024-04-01,A-9b9fe9,active,Pro,1176,true
2024-05-01,A-9b9fe9,active,Pro,1176,true
2024-06-01,A-9b9fe9,active,Pro,833,true
2024-07-01,A-9b9fe9,active,Pro,833,true
2024-08-01,A-9b9fe9,active,Pro,245,true
2024-09-01,A-9b9fe9,active,Pro,245,true
2024-10-01,A-9b9fe9,active,Basic,1881,true
2024-11-01,A-9b9fe9,active,Enterprise,9950,true
2024-12-01,A-9b9fe9,active,Enterprise,9950,true
2024-06-01,A-9badbd,active,Basic,532,false
2024-07-01,A-9badbd,active,Enterprise,5970,true
2024-08-01,A-9badbd,active,Basic,323,true
2024-09-01,A-9badbd,active,Enterprise,437,true
2024-10-01,A-9badbd,active,Basic,3773,true
2024-11-01,A-9badbd,active,Basic,779,true
2024-12-01,A-9badbd,churned,Enterprise,11741,true
2023-09-01,A-9bfc9f,active,Pro,2597,false
2023-10-01,A-9bfc9f,active,Pro,2597,true
2023-11-01,A-9bfc9f,active,Pro,2597,true
2023-12-01,A-9bfc9f,active,Pro,2597,true
2024-01-01,A-9bfc9f,active,Basic,1007,true
2024-02-01,A-9bfc9f,active,Basic,1007,true
2024-03-01,A-9bfc9f,active,Pro,2597,true
2024-04-01,A-9bfc9f,active,Pro,2597,true
2024-05-01,A-9bfc9f,active,Pro,2597,true
2024-06-01,A-9bfc9f,active,Pro,2597,true
2024-07-01,A-9bfc9f,active,Pro,2940,true
2024-08-01,A-9bfc9f,active,Pro,2940,true
2024-09-01,A-9bfc9f,active,Pro,2940,true
2024-10-01,A-9bfc9f,active,Pro,2940,true
2024-11-01,A-9bfc9f,active,Pro,2940,false
2024-12-01,A-9bfc9f,active,Pro,2940,true
2023-08-01,A-9c18c4,active,Enterprise,3781,false
2023-09-01,A-9c18c4,active,Enterprise,3781,false
2023-10-01,A-9c18c4,active,Enterprise,3781,true
2023-11-01,A-9c18c4,active,Enterprise,2388,true
2023-12-01,A-9c18c4,active,Enterprise,2189,true
2024-01-01,A-9c18c4,active,Enterprise,2189,true
2024-02-01,A-9c18c4,active,Enterprise,2189,true
2024-03-01,A-9c18c4,active,Pro,539,true
2024-04-01,A-9c18c4,active,Pro,539,true
2024-05-01,A-9c18c4,active,Pro,539,true
2024-06-01,A-9c18c4,active,Pro,539,true
2024-07-01,A-9c18c4,active,Enterprise,539,true
2024-08-01,A-9c18c4,active,Enterprise,539,true
2024-09-01,A-9c18c4,active,Enterprise,2189,true
2024-10-01,A-9c18c4,active,Enterprise,2189,true
2024-11-01,A-9c18c4,active,Enterprise,2189,true
2024-12-01,A-9c18c4,active,Enterprise,2189,true
2023-06-01,A-9ee962,active,Pro,441,true
2023-07-01,A-9ee962,active,Pro,1225,true
2023-08-01,A-9ee962,active,Pro,1470,true
2023-09-01,A-9ee962,active,Basic,1470,false
2023-10-01,A-9ee962,active,Basic,1470,true
2023-11-01,A-9ee962,trial,Basic,0,true
2023-12-01,A-9ee962,trial,Basic,0,true
2024-01-01,A-9ee962,trial,Basic,0,true
2024-02-01,A-9ee962,trial,Basic,0,true
2024-03-01,A-9ee962,trial,Basic,0,true
2024-04-01,A-9ee962,trial,Basic,0,true
2024-05-01,A-9ee962,active,Basic,171,true
2024-06-01,A-9ee962,active,Enterprise,5771,true
2024-07-01,A-9ee962,active,Basic,171,true
2024-08-01,A-9ee962,active,Basic,171,false
2024-09-01,A-9ee962,active,Basic,171,true
2024-10-01,A-9ee962,active,Basic,171,false
2024-11-01,A-9ee962,active,Basic,171,true
2024-12-01,A-9ee962,active,Basic,171,true
2024-05-01,A-9f0b68,active,Basic,418,true
2024-06-01,A-9f0b68,active,Enterprise,1990,true
2024-07-01,A-9f0b68,active,Enterprise,6567,true
2024-08-01,A-9f0b68,active,Basic,684,true
2024-09-01,A-9f0b68,active,Enterprise,2587,true
2024-10-01,A-9f0b68,active,Enterprise,6766,true
2024-11-01,A-9f0b68,active,Pro,266,true
2024-12-01,A-9f0b68,active,Pro,266,true
2024-10-01,A-9f2731,trial,Pro,0,true
2024-11-01,A-9f2731,active,Pro,637,true
2024-12-01,A-9f2731,active,Pro,637,true
2023-11-01,A-9f9299,active,Pro,1372,false
2023-12-01,A-9f9299,active,Pro,1372,true
2024-01-01,A-9f9299,active,Pro,1372,true
2024-02-01,A-9f9299,active,Pro,1372,false
2024-03-01,A-9f9299,active,Basic,532,true
2024-04-01,A-9f9299,active,Basic,532,true
2024-05-01,A-9f9299,active,Basic,532,true
2024-06-01,A-9f9299,active,Enterprise,5572,true
2024-07-01,A-9f9299,active,Enterprise,5572,true
2024-08-01,A-9f9299,active,Enterprise,5572,true
2024-09-01,A-9f9299,active,Enterprise,5572,true
2024-10-01,A-9f9299,active,Basic,1159,true
2024-11-01,A-9f9299,active,Pro,1372,true
2024-12-01,A-9f9299,active,Pro,1372,true
2024-08-01,A-a09355,active,Basic,266,true
2024-09-01,A-a09355,active,Pro,735,true
2024-10-01,A-a09355,active,Enterprise,2786,true
2024-11-01,A-a09355,active,Enterprise,4577,true
2024-12-01,A-a09355,active,Pro,686,true
2024-03-01,A-a0ca4e,active,Enterprise,2388,true
2024-04-01,A-a0ca4e,active,Enterprise,2388,false
2024-05-01,A-a0ca4e,active,Basic,209,true
2024-06-01,A-a0ca4e,active,Basic,209,true
2024-07-01,A-a0ca4e,active,Basic,209,true
2024-08-01,A-a0ca4e,active,Enterprise,5174,true
2024-09-01,A-a0ca4e,active,Pro,2401,true
2024-10-01,A-a0ca4e,active,Pro,539,true
2024-11-01,A-a0ca4e,active,Enterprise,539,true
2024-12-01,A-a0ca4e,active,Enterprise,5174,true
2024-03-01,A-a1b80b,active,Enterprise,3184,true
2024-04-01,A-a1b80b,active,Basic,722,true
2024-05-01,A-a1b80b,active,Enterprise,722,true
2024-06-01,A-a1b80b,active,Enterprise,3184,true
2024-07-01,A-a1b80b,active,Basic,418,true
2024-08-01,A-a1b80b,active,Pro,784,true
2024-09-01,A-a1b80b,active,Enterprise,3184,true
2024-10-01,A-a1b80b,active,Enterprise,3184,true
2024-11-01,A-a1b80b,active,Pro,3184,true
2024-12-01,A-a1b80b,active,Pro,3184,true
2023-04-01,A-a1bbb6,active,Pro,1029,true
2023-05-01,A-a1bbb6,active,Enterprise,5572,true
2023-06-01,A-a1bbb6,active,Enterprise,3184,true
2023-07-01,A-a1bbb6,active,Pro,245,false
2023-08-01,A-a1bbb6,active,Enterprise,1791,false
2023-09-01,A-a1bbb6,active,Enterprise,1791,true
2023-10-01,A-a1bbb6,active,Enterprise,1791,true
2023-11-01,A-a1bbb6,active,Enterprise,1791,true
2023-12-01,A-a1bbb6,active,Enterprise,2189,true
2024-01-01,A-a1bbb6,active,Enterprise,2189,true
2024-02-01,A-a1bbb6,active,Pro,392,true
2024-03-01,A-a1bbb6,active,Pro,392,true
2024-04-01,A-a1bbb6,active,Pro,392,true
2024-05-01,A-a1bbb6,active,Pro,392,true
2024-06-01,A-a1bbb6,active,Pro,392,true
2024-07-01,A-a1bbb6,active,Pro,392,true
2024-08-01,A-a1bbb6,active,Pro,392,false
2024-09-01,A-a1bbb6,active,Pro,392,true
2024-10-01,A-a1bbb6,active,Pro,392,true
2024-11-01,A-a1bbb6,active,Pro,392,false
2024-12-01,A-a1bbb6,active,Pro,392,true
2024-08-01,A-a2485e,active,Pro,3332,false
2024-09-01,A-a2485e,active,Pro,3332,true
2024-10-01,A-a2485e,active,Pro,3332,true
2024-11-01,A-a2485e,active,Basic,532,true
2024-12-01,A-a2485e,active,Enterprise,3383,false
2024-09-01,A-a33200,active,Enterprise,5771,true
2024-10-01,A-a33200,active,Pro,1421,true
2024-11-01,A-a33200,active,Basic,551,true
2024-12-01,A-a33200,active,Basic,551,true
2024-07-01,A-a45270,active,Enterprise,4577,true
2024-08-01,A-a45270,active,Pro,3871,true
2024-09-01,A-a45270,active,Basic,551,false
2024-10-01,A-a45270,active,Enterprise,2189,false
2024-11-01,A-a45270,active,Enterprise,597,true
2024-12-01,A-a45270,active,Basic,147,true
2023-12-01,A-a6d261,active,Basic,171,true
2024-01-01,A-a6d261,active,Enterprise,2985,true
2024-02-01,A-a6d261,active,Pro,441,true
2024-03-01,A-a6d261,active,Enterprise,2786,true
2024-04-01,A-a6d261,active,Enterprise,20497,true
2024-05-01,A-a6d261,active,Enterprise,1791,true
2024-06-01,A-a6d261,active,Basic,912,true
2024-07-01,A-a6d261,active,Basic,171,true
2024-08-01,A-a6d261,active,Basic,171,true
2024-09-01,A-a6d261,active,Pro,1274,true
2024-10-01,A-a6d261,active,Pro,1274,true
2024-11-01,A-a6d261,active,Basic,247,true
2024-12-01,A-a6d261,active,Basic,247,true
2023-03-01,A-a7bd4b,active,Pro,392,true
2023-04-01,A-a7bd4b,active,Pro,392,true
2023-05-01,A-a7bd4b,active,Pro,392,true
2023-06-01,A-a7bd4b,active,Pro,392,true
2023-07-01,A-a7bd4b,active,Pro,392,true
2023-08-01,A-a7bd4b,active,Pro,392,true
2023-09-01,A-a7bd4b,active,Pro,392,true
2023-10-01,A-a7bd4b,active,Basic,418,true
2023-11-01,A-a7bd4b,active,Enterprise,418,true
2023-12-01,A-a7bd4b,active,Enterprise,418,true
2024-01-01,A-a7bd4b,active,Basic,912,true
2024-02-01,A-a7bd4b,active,Basic,912,true
2024-03-01,A-a7bd4b,active,Basic,912,true
2024-04-01,A-a7bd4b,active,Basic,912,true
2024-05-01,A-a7bd4b,active,Pro,2499,false
2024-06-01,A-a7bd4b,active,Enterprise,995,true
2024-07-01,A-a7bd4b,active,Enterprise,995,true
2024-08-01,A-a7bd4b,active,Enterprise,995,true
2024-09-01,A-a7bd4b,active,Basic,342,true
2024-10-01,A-a7bd4b,active,Basic,342,false
2024-11-01,A-a7bd4b,active,Basic,342,true
2024-12-01,A-a7bd4b,active,Basic,342,true
2024-01-01,A-a865bd,active,Pro,1862,true
2024-02-01,A-a865bd,active,Pro,1862,true
2024-03-01,A-a865bd,active,Pro,1862,false
2024-04-01,A-a865bd,active,Basic,1292,false
2024-05-01,A-a865bd,active,Enterprise,7562,false
2024-06-01,A-a865bd,active,Enterprise,7562,false
2024-07-01,A-a865bd,active,Enterprise,7562,false
2024-08-01,A-a865bd,active,Enterprise,7562,true
2024-09-01,A-a865bd,active,Pro,2744,true
2024-10-01,A-a865bd,active,Pro,2744,true
2024-11-01,A-a865bd,active,Pro,2744,true
2024-12-01,A-a865bd,active,Pro,2744,true
2023-10-01,A-a8b49c,active,Basic,133,true
2023-11-01,A-a8b49c,active,Basic,343,true
2023-12-01,A-a8b49c,trial,Pro,0,true
2024-01-01,A-a8b49c,trial,Pro,0,true
2024-02-01,A-a8b49c,active,Pro,1274,true
2024-03-01,A-a8b49c,active,Enterprise,1393,true
2024-04-01,A-a8b49c,active,Enterprise,1393,true
2024-05-01,A-a8b49c,active,Enterprise,1393,true
2024-06-01,A-a8b49c,active,Basic,570,true
2024-07-01,A-a8b49c,active,Basic,570,true
2024-08-01,A-a8b49c,active,Basic,570,true
2024-09-01,A-a8b49c,active,Enterprise,2388,true
2024-10-01,A-a8b49c,active,Pro,343,true
2024-11-01,A-a8b49c,active,Pro,343,true
2024-12-01,A-a8b49c,active,Pro,343,true
2023-12-01,A-a8d89d,active,Enterprise,15522,false
2024-01-01,A-a8d89d,active,Enterprise,15522,true
2024-02-01,A-a8d89d,active,Enterprise,15522,true
2024-03-01,A-a8d89d,active,Enterprise,15522,true
2024-04-01,A-a8d89d,active,Enterprise,2587,true
2024-05-01,A-a8d89d,active,Enterprise,2587,true
2024-06-01,A-a8d89d,active,Pro,686,true
2024-07-01,A-a8d89d,active,Basic,665,true
2024-08-01,A-a8d89d,active,Pro,637,true
2024-09-01,A-a8d89d,active,Basic,247,true
2024-10-01,A-a8d89d,active,Basic,247,true
2024-11-01,A-a8d89d,active,Enterprise,5572,false
2024-12-01,A-a8d89d,active,Basic,323,true
2023-10-01,A-aa9511,active,Basic,437,true
2023-11-01,A-aa9511,active,Enterprise,6567,true
2023-12-01,A-aa9511,active,Enterprise,6567,true
2024-01-01,A-aa9511,active,Enterprise,6567,true
2024-02-01,A-aa9511,active,Enterprise,19303,true
2024-03-01,A-aa9511,active,Enterprise,19303,true
2024-04-01,A-aa9511,active,Enterprise,19303,true
2024-05-01,A-aa9511,active,Enterprise,19303,true
2024-06-01,A-aa9511,active,Pro,1127,true
2024-07-01,A-aa9511,active,Enterprise,4577,true
2024-08-01,A-aa9511,active,Pro,4975,true
2024-09-01,A-aa9511,trial,Enterprise,0,true
2024-10-01,A-aa9511,active,Enterprise,10746,true
2024-11-01,A-aa9511,active,Basic,437,true
2024-12-01,A-aa9511,active,Enterprise,5970,true
2024-10-01,A-ab438f,active,Enterprise,5970,true
2024-11-01,A-ab438f,active,Enterprise,2587,true
2024-12-01,A-ab438f,active,Pro,637,true
2023-09-01,A-ac14bb,active,Pro,1029,false
2023-10-01,A-ac14bb,active,Enterprise,4179,true
2023-11-01,A-ac14bb,active,Enterprise,4179,true
2023-12-01,A-ac14bb,active,Enterprise,4179,true
2024-01-01,A-ac14bb,active,Enterprise,14129,true
2024-02-01,A-ac14bb,active,Pro,399,true
2024-03-01,A-ac14bb,active,Basic,513,true
2024-04-01,A-ac14bb,active,Basic,513,true
2024-05-01,A-ac14bb,active,Basic,513,true
2024-06-01,A-ac14bb,active,Basic,513,true
2024-07-01,A-ac14bb,active,Basic,532,true
2024-08-01,A-ac14bb,active,Basic,532,true
2024-09-01,A-ac14bb,active,Basic,532,true
2024-10-01,A-ac14bb,active,Basic,532,true
2024-11-01,A-ac14bb,active,Basic,532,true
2024-12-01,A-ac14bb,active,Basic,532,true
2024-08-01,A-ac85cd,active,Pro,2597,true
2024-09-01,A-ac85cd,active,Basic,1007,true
2024-10-01,A-ac85cd,active,Pro,2597,true
2024-11-01,A-ac85cd,active,Enterprise,12139,true
2024-12-01,A-ac85cd,active,Pro,4165,false
2023-09-01,A-ac9111,active,Pro,2009,true
2023-10-01,A-ac9111,active,Basic,399,true
2023-11-01,A-ac9111,active,Basic,399,true
2023-12-01,A-ac9111,active,Basic,399,true
2024-01-01,A-ac9111,active,Basic,399,true
2024-02-01,A-ac9111,active,Enterprise,399,true
2024-03-01,A-ac9111,active,Pro,1029,true
2024-04-01,A-ac9111,active,Pro,1029,true
2024-05-01,A-ac9111,active,Pro,1029,true
2024-06-01,A-ac9111,active,Enterprise,4179,true
2024-07-01,A-ac9111,active,Pro,1127,true
2024-08-01,A-ac9111,active,Enterprise,4179,false
2024-09-01,A-ac9111,active,Basic,532,true
2024-10-01,A-ac9111,active,Enterprise,399,true
2024-11-01,A-ac9111,active,Enterprise,6368,true
2024-12-01,A-ac9111,active,Basic,399,true
2024-01-01,A-acb7f7,active,Enterprise,6368,true
2024-02-01,A-acb7f7,active,Basic,741,true
2024-03-01,A-acb7f7,active,Pro,6368,true
2024-04-01,A-acb7f7,active,Pro,2009,true
2024-05-01,A-acb7f7,active,Pro,2009,true
2024-06-01,A-acb7f7,active,Pro,1568,true
2024-07-01,A-acb7f7,active,Enterprise,6368,true
2024-08-01,A-acb7f7,active,Pro,1568,true
2024-09-01,A-acb7f7,active,Pro,1568,true
2024-10-01,A-acb7f7,active,Basic,1568,true
2024-11-01,A-acb7f7,active,Basic,608,true
2024-12-01,A-acb7f7,active,Basic,608,true
2024-07-01,A-ad296b,active,Basic,722,false
2024-08-01,A-ad296b,active,Enterprise,7562,true
2024-09-01,A-ad296b,active,Enterprise,7562,true
2024-10-01,A-ad296b,active,Enterprise,7562,true
2024-11-01,A-ad296b,active,Basic,722,true
2024-12-01,A-ad296b,active,Pro,1862,true
2023-03-01,A-ad3abd,active,Enterprise,8756,true
2023-04-01,A-ad3abd,active,Basic,836,true
